Entity1,Relationship,Entity2,Evidence,Evidence URL
SABVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SABmainframe.htm
SABVR,Innexin,INX-8,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SABVR,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SABmainframe.htm
SDQL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SDQmainframe.htm
SDQL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQL,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQL,type,"Interneuron, sensory neuron (minor oxygen-sensory)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SDQmainframe.htm
SDQR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SDQmainframe.htm
SDQR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQR,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SDQR,type,"Interneuron, sensory neuron (minor oxygen-sensory)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SDQmainframe.htm
SIADL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIADL,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIADL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIADL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIADL,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIADR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIADR,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIADR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIADR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIADR,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVL,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIAVL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIAVL,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVR,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIAVR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIAVR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIAVR,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIAmainframe.htm
SIBDL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBDL,Innexin,INX-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDL,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDL,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBDR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBDR,Innexin,INX-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDR,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBDR,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBVL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBVL,Innexin,INX-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVL,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVL,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SIBVR,Innexin,INX-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVR,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SIBVR,type,"Interneuron, (sublateral) motor neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SIBmainframe.htm
SMBDL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBDL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBDL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBDL,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBDR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBDR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBDR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBDR,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBVL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBVL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBVL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBVL,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMBVR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBVR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMBVR,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMBmainframe.htm
SMDDL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDDL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDDL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDDL,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDDR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDDR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDDR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDDR,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDVL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDVL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDVL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDVL,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
SMDVR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDVR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
SMDVR,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/SMDmainframe.htm
URADL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URADL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URADL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URADL,type,"Motor neuron, putative sensory neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URADR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URADR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URADR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URADR,type,"Motor neuron, putative sensory neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URAVL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URAVL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URAVL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URAVL,type,"Motor neuron, putative sensory neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URAVR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URAVR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URAVR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URAVR,type,"Motor neuron, putative sensory neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URAmainframe.htm
URBL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URBmainframe.htm
URBL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URBL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URBL,type,Interneuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URBmainframe.htm
URBR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URBmainframe.htm
URBR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URBR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
URBR,type,Interneuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URBmainframe.htm
URXL,Neuropeptide,FLP-10,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Neuropeptide,FLP-11,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Neuropeptide,FLP-19,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Neuropeptide,FLP-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-25,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-32,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-34,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-35,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-36,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,GCY-37,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,SRA-10,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXL,type,"Sensory neuron (oxygen- and minor CO2 -sensory), also ring interneuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Neuropeptide,FLP-10,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Neuropeptide,FLP-11,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Neuropeptide,FLP-19,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Neuropeptide,FLP-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-25,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-32,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-34,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-35,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-36,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,GCY-37,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,SRA-10,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URXR,type,"Sensory neuron (oxygen- and minor CO2 -sensory), also ring interneuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URXmainframe.htm
URYDL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDL,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDL,Receptor,SER-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDL,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDR,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDR,Receptor,SER-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYDR,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVL,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVL,Receptor,SER-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVL,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVR,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVR,Receptor,SER-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
URYVR,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/URYmainframe.htm
VA1,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA1,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA1,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA1,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA1,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA2,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA2,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA2,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA2,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA2,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA3,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA3,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA3,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA3,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA3,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA4,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA4,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA4,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA4,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA4,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA5,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA5,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA5,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA5,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA5,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA6,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA6,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA6,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA6,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA6,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA7,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/VANmainframe.htm
VA7,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
VA7,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
